8	8	5630
8	8	5650
8	8	5952
8	8	6377
8	8	6870
8	8	6874
8	8	7153
8	8	7361
8	8	7438
8	8	8784
8	8	8873
8	8	33166
8	8	33493
8	8	33794
9	9	1
9	9	17
9	9	36
9	9	318
9	9	497
9	9	515
9	9	527
9	9	534
9	9	593
9	9	608
9	9	1059
9	9	1357
9	9	1358
9	9	1584
9	9	1680
9	9	1682
9	9	1704
9	9	1784
9	9	2028
9	9	2125
9	9	2140
9	9	2249
9	9	2278
9	9	2291
9	9	2302
9	9	2391
9	9	2396
9	9	2501
9	9	2571
9	9	2762
9	9	2857
10	10	50
10	10	152
10	10	318
10	10	345
10	10	735
10	10	1127
10	10	1196
10	10	1197
10	10	1198
10	10	1200
10	10	1210
10	10	1240
10	10	1291
10	10	1358
10	10	1423
10	10	1611
10	10	1704
10	10	1719
10	10	1923
10	10	2344
10	10	2406
10	10	2539
10	10	2571
10	10	2826
10	10	2841
10	10	2890
10	10	2926
10	10	3019
11	11	50
11	11	126
11	11	296
11	11	778
11	11	923
11	11	1027
11	11	1201
11	11	1408
11	11	2596
11	11	6598
11	11	26614
11	11	48516
11	11	51084
11	11	58295
11	11	77455
11	11	79132
11	11	80489
11	11	81158
11	11	88129
11	11	91500
11	11	91529
11	11	91548
11	11	96079
11	11	96861
11	11	97938
11	11	104841
11	11	106487
12	12	736
12	12	1215
12	12	1220
12	12	1235
12	12	1387
12	12	2460
12	12	2959
12	12	3298
12	12	3408
12	12	3474
12	12	3793
12	12	3798
12	12	3825
12	12	3831
12	12	3863
12	12	3865
12	12	3879
12	12	6184
13	13	1
13	13	110
13	13	277
13	13	318
13	13	356
13	13	362
13	13	527
13	13	531
13	13	590
13	13	914
13	13	1259
13	13	1961
13	13	2355
13	13	2761
13	13	3147
13	13	4306
13	13	4310
13	13	4878
13	13	4993
13	13	5989
13	13	6377
13	13	7361
13	13	7502
13	13	58559
13	13	64614
13	13	69757
13	13	78499
13	13	81834
13	13	88125
14	14	1196
14	14	3114
14	14	3175
14	14	3751
14	14	3988
15	15	5
15	15	6
15	15	21
15	15	32
15	15	47
15	15	50
15	15	82
15	15	101
15	15	111
15	15	123
15	15	149
15	15	162
15	15	164
15	15	175
15	15	176
15	15	215
15	15	223
15	15	232
15	15	233
15	15	235
15	15	246
15	15	260
15	15	293
15	15	296
15	15	300
15	15	306
15	15	307
15	15	308
15	15	364
15	15	377
15	15	380
15	15	431
15	15	441
15	15	457
15	15	494
15	15	527
15	15	541
15	15	549
15	15	555
15	15	589
15	15	592
15	15	593
15	15	608
15	15	648
15	15	750
15	15	778
15	15	800
15	15	803
15	15	851
15	15	858
15	15	866
15	15	899
15	15	903
15	15	904
15	15	908
15	15	909
15	15	911
15	15	912
15	15	913
15	15	923
15	15	924
15	15	994
15	15	1036
15	15	1041
15	15	1060
15	15	1079
15	15	1089
15	15	1094
15	15	1095
15	15	1097
15	15	1127
15	15	1171
15	15	1176
15	15	1179
15	15	1186
15	15	1193
15	15	1196
15	15	1198
15	15	1200
15	15	1203
15	15	1206
15	15	1208
15	15	1209
15	15	1210
15	15	1214
15	15	1218
15	15	1221
15	15	1222
15	15	1223
15	15	1225
15	15	1228
15	15	1231
15	15	1234
15	15	1244
15	15	1247
15	15	1250
15	15	1252
15	15	1258
15	15	1263
15	15	1265
15	15	1266
15	15	1267
15	15	1270
15	15	1288
15	15	1289
15	15	1291
15	15	1293
15	15	1297
15	15	1307
15	15	1387
15	15	1394
15	15	1396
15	15	1407
15	15	1449
15	15	1464
15	15	1466
15	15	1546
15	15	1573
15	15	1580
15	15	1584
15	15	1617
15	15	1625
15	15	1635
15	15	1639
15	15	1676
15	15	1689
15	15	1704
15	15	1717
15	15	1719
15	15	1748
15	15	1827
15	15	1845
15	15	1859
15	15	1860
15	15	1883
15	15	1912
15	15	1921
15	15	1923
15	15	1945
15	15	1955
15	15	1956
15	15	1968
15	15	1997
15	15	2005
15	15	2006
15	15	2019
15	15	2064
15	15	2105
15	15	2108
15	15	2115
15	15	2174
15	15	2194
15	15	2232
15	15	2243
15	15	2289
15	15	2318
15	15	2395
15	15	2413
15	15	2478
15	15	2502
15	15	2571
15	15	2572
15	15	2594
15	15	2640
15	15	2671
15	15	2712
15	15	2716
15	15	2770
15	15	2791
15	15	2797
15	15	2858
15	15	2871
15	15	2890
15	15	2905
15	15	2912
15	15	2916
15	15	2918
15	15	2925
15	15	2947
15	15	2949
15	15	2959
15	15	2973
15	15	2983
15	15	2987
15	15	2993
15	15	2997
15	15	3000
15	15	3006
15	15	3010
15	15	3030
15	15	3033
15	15	3039
15	15	3060
15	15	3083
15	15	3101
15	15	3104
15	15	3108
15	15	3128
15	15	3175
15	15	3210
15	15	3246
15	15	3261
15	15	3265
15	15	3266
15	15	3298
15	15	3300
15	15	3301
15	15	3317
15	15	3320
15	15	3328
15	15	3409
15	15	3471
15	15	3476
15	15	3481
15	15	3504
15	15	3505
15	15	3536
15	15	3569
15	15	3571
15	15	3617
15	15	3633
15	15	3683
15	15	3707
15	15	3728
15	15	3730
15	15	3785
15	15	3794
15	15	3868
15	15	3882
15	15	3915
15	15	3948
15	15	3949
15	15	3952
15	15	3983
15	15	3984
15	15	3987
15	15	3994
15	15	3996
15	15	4015
15	15	4017
15	15	4029
15	15	4033
15	15	4034
15	15	4056
15	15	4066
15	15	4079
15	15	4144
15	15	4210
15	15	4226
15	15	4235
15	15	4271
15	15	4302
15	15	4322
15	15	4361
15	15	4446
15	15	4489
15	15	4623
15	15	4678
15	15	4713
15	15	4718
15	15	4728
15	15	4731
15	15	4873
15	15	4878
15	15	4886
15	15	4901
15	15	4903
15	15	4914
15	15	4963
15	15	4979
15	15	4993
15	15	5010
15	15	5071
15	15	5075
15	15	5135
15	15	5269
15	15	5377
15	15	5445
15	15	5477
15	15	5500
15	15	5515
15	15	5662
15	15	5669
15	15	5679
15	15	5792
15	15	5893
15	15	5902
15	15	5952
15	15	5957
15	15	5995
15	15	6271
15	15	6327
15	15	6641
15	15	6787
15	15	6816
15	15	6932
15	15	6944
15	15	6957
15	15	6975
15	15	7034
15	15	7361
15	15	7484
15	15	8264
15	15	8361
15	15	8638
15	15	8914
15	15	8917
15	15	8949
15	15	26131
15	15	26152
15	15	26587
15	15	26729
15	15	27660
15	15	27846
15	15	33493
15	15	33794
15	15	38061
15	15	39292
15	15	42718
15	15	44199
15	15	44788
15	15	45666
15	15	48385
15	15	48774
15	15	48780
15	15	49272
15	15	51080
15	15	51540
15	15	53996
15	15	54372
15	15	54881
15	15	56563
15	15	57640
15	15	58559
15	15	59126
15	15	59315
15	15	60069
15	15	60684
15	15	62511
15	15	65642
15	15	67997
15	15	68159
15	15	68358
15	15	68791
15	15	69481
15	15	69524
15	15	70286
15	15	70336
15	15	72998
15	15	74649
15	15	76093
15	15	77455
15	15	78574
15	15	79132
15	15	80489
15	15	80906
15	15	83827
15	15	85414
15	15	85774
15	15	86781
15	15	86833
15	15	87222
15	15	87520
15	15	88744
15	15	89492
15	15	90428
15	15	90531
15	15	91653
15	15	91658
15	15	94677
15	15	99811
15	15	100556
15	15	103228
15	15	104879
15	15	106920
15	15	107406
15	15	107910
15	15	110102
15	15	111364
15	15	111443
15	15	111622
15	15	111759
15	15	111781
15	15	112556
15	15	112623
15	15	112852
15	15	114635
15	15	115149
15	15	115569
15	15	116897
15	15	117529
15	15	121231
15	15	134368
15	15	134393
15	15	140174
15	15	140267
15	15	149406
15	15	159858
15	15	160567
16	16	50
16	16	318
16	16	337
16	16	527
16	16	750
16	16	1653
16	16	1704
16	16	2012
16	16	2539
16	16	2706
16	16	2858
16	16	3623
16	16	4231
16	16	4246
16	16	4718
16	16	4738
16	16	4772
16	16	4823
16	16	4995
16	16	5445
16	16	6016
16	16	6711
16	16	7346
17	17	6
17	17	25
17	17	29
17	17	32
17	17	36
17	17	47
17	17	50
17	17	111
17	17	170
17	17	194
17	17	198
17	17	235
17	17	293
17	17	296
17	17	318
17	17	431
17	17	492
17	17	527
17	17	541
17	17	555
17	17	593
17	17	680
17	17	714
17	17	778
17	17	858
17	17	866
17	17	903
17	17	904
17	17	908
17	17	912
17	17	913
17	17	922
17	17	923
17	17	924
17	17	928
17	17	931
17	17	1077
17	17	1089
17	17	1092
17	17	1136
17	17	1175
17	17	1193
17	17	1199
17	17	1206
17	17	1212
17	17	1213
17	17	1218
17	17	1220
17	17	1221
17	17	1230
17	17	1232
17	17	1235
17	17	1237
17	17	1244
17	17	1245
17	17	1246
17	17	1248
17	17	1252
17	17	1263
17	17	1265
17	17	1267
17	17	1270
17	17	1298
17	17	1348
17	17	1411
17	17	1464
17	17	1466
17	17	1617
17	17	1625
17	17	1627
17	17	1653
17	17	1673
17	17	1674
17	17	1704
17	17	1732
17	17	1748
17	17	1834
17	17	1884
17	17	1921
17	17	1997
17	17	2010
17	17	2011
17	17	2012
17	17	2023
17	17	2066
17	17	2067
17	17	2076
17	17	2117
17	17	2118
17	17	2160
17	17	2204
17	17	2232
17	17	2324
17	17	2329
17	17	2396
17	17	2455
17	17	2467
17	17	2490
17	17	2551
17	17	2571
17	17	2579
17	17	2594
17	17	2600
17	17	2677
17	17	2692
17	17	2726
17	17	2762
17	17	2858
17	17	2916
17	17	2959
17	17	2973
17	17	2997
17	17	3018
17	17	3134
17	17	3147
17	17	3262
17	17	3267
17	17	3328
17	17	3386
17	17	3435
17	17	3476
17	17	3503
17	17	3535
17	17	3578
17	17	3598
17	17	3676
17	17	3735
17	17	3742
17	17	3788
17	17	3949
17	17	3994
17	17	3996
17	17	4034
17	17	4037
17	17	4226
17	17	4262
17	17	4404
17	17	4437
17	17	4546
17	17	4552
17	17	4645
17	17	4725
17	17	4848
17	17	4878
17	17	4914
17	17	4963
17	17	4973
17	17	4975
17	17	4993
17	17	5015
17	17	5017
17	17	5054
17	17	5062
17	17	5105
17	17	5137
17	17	5388
17	17	5445
17	17	5464
17	17	5608
17	17	5630
17	17	5669
17	17	5679
17	17	5782
17	17	5867
17	17	5881
17	17	5949
17	17	5952
17	17	6016
17	17	6140
17	17	6197
17	17	6242
17	17	6385
17	17	6530
17	17	6538
17	17	6643
17	17	6666
17	17	6757
17	17	6774
17	17	6777
17	17	6874
17	17	6971
17	17	6987
17	17	6993
17	17	7003
17	17	7022
17	17	7068
17	17	7069
17	17	7090
17	17	7115
17	17	7116
17	17	7123
17	17	7135
17	17	7153
17	17	7223
17	17	7254
17	17	7361
17	17	7371
17	17	7438
17	17	7587
17	17	7700
17	17	7728
17	17	7771
17	17	7792
17	17	7827
17	17	7981
17	17	8228
17	17	8477
17	17	8600
17	17	8798
17	17	8914
17	17	8950
17	17	8958
17	17	27317
17	17	27721
17	17	27773
17	17	27834
17	17	31410
17	17	31952
17	17	32587
17	17	34437
18	18	6
18	18	17
18	18	25
18	18	32
18	18	62
18	18	85
18	18	86
18	18	100
18	18	141
18	18	608
18	18	628
18	18	653
18	18	708
18	18	733
18	18	785
18	18	786
18	18	802
18	18	805
18	18	849
19	19	14
19	19	16
19	19	34
19	19	47
19	19	50
19	19	70
19	19	97
19	19	111
19	19	145
19	19	154
19	19	159
19	19	160
19	19	162
19	19	176
19	19	194
19	19	223
19	19	229
19	19	230
19	19	246
19	19	247
19	19	260
19	19	261
19	19	262
19	19	288
19	19	292
19	19	293
19	19	296
19	19	306
19	19	307
19	19	308
19	19	318
19	19	326
19	19	328
19	19	334
19	19	339
19	19	348
19	19	356
19	19	357
19	19	361
19	19	373
19	19	429
19	19	431
19	19	456
19	19	457
19	19	464
19	19	465
19	19	468
19	19	480
19	19	493
19	19	501
19	19	509
19	19	515
19	19	527
19	19	531
19	19	534
19	19	535
19	19	541
19	19	547
19	19	551
19	19	592
19	19	594
19	19	595
19	19	596
19	19	599
19	19	608
19	19	610
19	19	661
19	19	663
19	19	674
19	19	750
19	19	858
19	19	898
19	19	903
19	19	904
19	19	908
19	19	911
19	19	913
19	19	915
19	19	916
19	19	917
19	19	920
19	19	923
19	19	924
19	19	928
19	19	929
19	19	930
19	19	940
19	19	950
19	19	951
19	19	953
19	19	954
19	19	955
19	19	965
19	19	966
19	19	968
19	19	969
19	19	982
19	19	1019
19	19	1022
19	19	1023
19	19	1029
19	19	1035
19	19	1036
19	19	1041
19	19	1060
19	19	1073
19	19	1079
19	19	1084
19	19	1086
19	19	1089
19	19	1090
19	19	1094
19	19	1095
19	19	1097
19	19	1103
19	19	1104
19	19	1128
19	19	1130
19	19	1136
19	19	1148
19	19	1176
19	19	1178
19	19	1179
19	19	1185
19	19	1193
19	19	1196
19	19	1198
19	19	1199
19	19	1200
19	19	1201
19	19	1203
19	19	1204
19	19	1206
19	19	1207
19	19	1208
19	19	1210
19	19	1211
19	19	1212
19	19	1213
19	19	1214
19	19	1215
19	19	1217
19	19	1218
19	19	1219
19	19	1220
19	19	1221
19	19	1222
19	19	1225
19	19	1228
19	19	1230
19	19	1231
19	19	1233
19	19	1237
19	19	1238
19	19	1240
19	19	1242
19	19	1244
19	19	1248
19	19	1249
19	19	1250
19	19	1252
19	19	1253
19	19	1254
19	19	1257
19	19	1258
19	19	1260
19	19	1261
19	19	1262
19	19	1263
19	19	1265
19	19	1266
19	19	1267
19	19	1269
19	19	1270
19	19	1274
19	19	1276
19	19	1278
19	19	1282
19	19	1283
19	19	1284
19	19	1286
19	19	1287
19	19	1288
19	19	1292
19	19	1297
19	19	1299
19	19	1333
19	19	1343
19	19	1344
19	19	1345
19	19	1348
19	19	1354
19	19	1357
19	19	1370
19	19	1371
19	19	1375
19	19	1387
19	19	1394
19	19	4970
20	20	153
20	20	318
20	20	380
20	20	457
20	20	497
20	20	592
20	20	595
20	20	597
20	20	671
20	20	720
20	20	745
20	20	750
20	20	780
20	20	1103
20	20	1136
20	20	1148
20	20	1198
20	20	1204
20	20	1207
20	20	1269
20	20	1580
20	20	1680
20	20	1907
20	20	1960
20	20	2405
20	20	2571
20	20	2690
20	20	3406
20	20	4993
20	20	5380
20	20	5747
20	20	6201
20	20	6385
20	20	6516
20	20	6753
20	20	7153
20	20	7212
20	20	8191
20	20	26111
20	20	31116
20	20	32469
20	20	38038
20	20	51471
20	20	54259
20	20	58047
20	20	59784
20	20	64285
21	21	32
21	21	34
21	21	47
21	21	112
21	21	151
21	21	356
21	21	377
21	21	509
21	21	527
21	21	589
21	21	590
21	21	593
21	21	750
21	21	858
21	21	912
21	21	913
21	21	914
21	21	918
21	21	919
21	21	920
21	21	921
21	21	923
21	21	924
21	21	953
21	21	954
21	21	969
21	21	1035
21	21	1036
21	21	1090
21	21	1124
21	21	1125
21	21	1136
21	21	1148
21	21	1173
21	21	1175
21	21	1196
21	21	1198
21	21	1199
21	21	1200
21	21	1203
21	21	1206
21	21	1208
21	21	1210
21	21	1214
21	21	1217
21	21	1224
21	21	1225
21	21	1228
21	21	1240
21	21	1246
21	21	1250
21	21	1254
21	21	1259
21	21	1263
21	21	1270
21	21	1281
21	21	1283
21	21	1287
21	21	1288
21	21	1291
21	21	1292
21	21	1296
21	21	1302
21	21	1303
21	21	1321
21	21	1374
21	21	1394
22	22	32
22	22	163
22	22	253
22	22	260
22	22	296
22	22	457
22	22	480
22	22	541
22	22	551
22	22	555
22	22	589
22	22	592
22	22	593
22	22	648
22	22	858
22	22	1089
22	22	1196
22	22	1198
22	22	1200
22	22	1210
22	22	1215
22	22	1240
22	22	1255
22	22	1270
22	22	1291
22	22	1339
22	22	1356
22	22	1372
22	22	1375
22	22	1376
22	22	1377
22	22	1387
22	22	1527
22	22	1580
22	22	1799
22	22	1884
22	22	2174
22	22	2288
22	22	2291
22	22	2459
22	22	2542
22	22	2571
22	22	2712
22	22	2762
22	22	2858
22	22	2959
22	22	2987
22	22	3033
22	22	3081
22	22	3213
22	22	3355
22	22	3527
22	22	3535
22	22	3793
22	22	3868
22	22	4011
22	22	4105
22	22	4226
22	22	4306
22	22	4701
22	22	4886
22	22	4975
22	22	4993
22	22	5026
22	22	5349
22	22	5445
22	22	5630
22	22	5679
22	22	5903
22	22	5952
22	22	6286
22	22	6333
22	22	6539
22	22	6874
22	22	7143
22	22	7147
22	22	7153
22	22	7438
22	22	7482
22	22	8636
22	22	8950
22	22	8957
22	22	30793
22	22	31184
22	22	31696
22	22	32587
22	22	37729
23	23	16
23	23	32
23	23	47
23	23	50
23	23	62
23	23	89
23	23	111
23	23	154
23	23	224
23	23	235
23	23	236
23	23	246
23	23	247
23	23	252
23	23	260
23	23	262
23	23	293
23	23	296
23	23	300
23	23	318
23	23	319
23	23	337
23	23	345
23	23	356
23	23	380
23	23	492
23	23	497
23	23	508
23	23	509
23	23	535
23	23	588
23	23	593
23	23	595
23	23	605
23	23	608
23	23	648
23	23	668
23	23	670
23	23	745
23	23	750
23	23	778
23	23	841
23	23	858
23	23	898
23	23	899
23	23	904
23	23	905
23	23	908
23	23	910
23	23	911
23	23	912
23	23	913
23	23	922
23	23	923
23	23	926
23	23	928
23	23	930
23	23	931
23	23	942
23	23	953
23	23	954
23	23	1041
23	23	1059
23	23	1077
23	23	1078
23	23	1080
23	23	1084
23	23	1090
23	23	1097
23	23	1103
23	23	1104
23	23	1136
23	23	1172
23	23	1178
23	23	1183
23	23	1188
23	23	1193
23	23	1196
23	23	1197
23	23	1198
23	23	1201
23	23	1202
23	23	1203
23	23	1204
23	23	1206
23	23	1208
23	23	1210
23	23	1213
23	23	1217
23	23	1219
23	23	1221
23	23	1225
23	23	1228
23	23	1230
23	23	1231
23	23	1232
23	23	1237
23	23	1246
23	23	1247
23	23	1248
23	23	1250
23	23	1251
23	23	1252
23	23	1260
23	23	1262
23	23	1265
23	23	1267
23	23	1269
23	23	1270
23	23	1280
23	23	1284
23	23	1287
23	23	1293
23	23	1304
23	23	1305
23	23	1307
23	23	1343
23	23	1354
23	23	1393
23	23	1394
23	23	1500
23	23	1584
23	23	1617
23	23	1625
23	23	1673
23	23	1682
23	23	1693
23	23	1721
23	23	1732
23	23	1735
23	23	1748
23	23	1860
23	23	1931
23	23	1935
23	23	1944
23	23	1945
23	23	1946
23	23	1947
23	23	1950
23	23	1952
23	23	1955
23	23	1961
23	23	2011
23	23	2012
23	23	2019
23	23	2022
23	23	2028
23	23	2068
23	23	2115
23	23	2132
23	23	2176
23	23	2181
23	23	2186
23	23	2203
23	23	2278
23	23	2289
23	23	2291
23	23	2321
23	23	2351
23	23	2357
23	23	2361
23	23	2396
23	23	2406
23	23	2467
23	23	2501
23	23	2502
23	23	2571
23	23	2600
23	23	2640
23	23	2648
23	23	2692
23	23	2702
23	23	2712
23	23	2726
23	23	2728
23	23	2730
23	23	2731
23	23	2739
23	23	2762
23	23	2890
23	23	2905
23	23	2918
23	23	2932
23	23	2970
23	23	2976
23	23	2997
23	23	3006
23	23	3067
23	23	3083
23	23	3089
23	23	3159
23	23	3160
23	23	3168
23	23	3176
23	23	3245
23	23	3246
23	23	3252
23	23	3307
23	23	3310
23	23	3317
23	23	3386
23	23	3408
23	23	3424
23	23	3435
23	23	3448
23	23	3462
23	23	3471
23	23	3498
23	23	3535
23	23	3546
23	23	3578
23	23	3629
23	23	3736
23	23	3751
23	23	3788
23	23	3897
23	23	3910
23	23	3949
23	23	3983
23	23	3989
23	23	3994
23	23	3996
23	23	4007
23	23	4008
23	23	4011
23	23	4225
23	23	4226
23	23	4235
23	23	4267
23	23	4308
23	23	4378
23	23	4641
23	23	4720
23	23	4823
23	23	4848
23	23	4914
23	23	4963
23	23	4967
23	23	4973
23	23	4978
23	23	4979
23	23	4993
23	23	4995
23	23	5013
23	23	5114
23	23	5135
23	23	5147
23	23	5177
23	23	5222
23	23	5225
23	23	5266
23	23	5291
23	23	5367
23	23	5446
23	23	5502
23	23	5633
23	23	5669
23	23	5673
23	23	5810
23	23	5878
23	23	5881
23	23	5902
23	23	5940
23	23	5949
23	23	5952
23	23	5971
23	23	5989
23	23	5992
23	23	5995
23	23	6001
23	23	6016
23	23	6218
23	23	6235
23	23	6281
23	23	6365
23	23	6539
23	23	6591
23	23	6611
23	23	6643
23	23	6669
23	23	6783
23	23	6787
23	23	6873
23	23	6874
23	23	6881
23	23	6890
23	23	6918
23	23	6932
23	23	6975
23	23	6985
23	23	6987
23	23	7013
23	23	7038
23	23	7063
23	23	7070
23	23	7072
23	23	7088
23	23	7090
23	23	7136
23	23	7147
23	23	7153
23	23	7234
23	23	7265
23	23	7323
23	23	7361
23	23	7371
23	23	7587
23	23	7766
23	23	7771
23	23	8042
23	23	8125
23	23	8368
23	23	8376
23	23	8873
23	23	8910
23	23	8955
23	23	8958
23	23	8970
23	23	8973
23	23	25769
23	23	26052
23	23	26131
23	23	26242
23	23	26729
23	23	27803
23	23	30749
23	23	30820
23	23	31101
23	23	32892
23	23	33166
23	23	33493
23	23	34326
23	23	36535
23	23	37741
23	23	38038
23	23	39183
23	23	39231
23	23	39292
23	23	39869
23	23	40583
23	23	40629
23	23	41285
23	23	41997
23	23	42004
23	23	44191
23	23	44204
24	24	6
24	24	81
24	24	165
24	24	296
24	24	356
24	24	380
24	24	457
24	24	590
24	24	648
24	24	780
24	24	786
24	24	1161
25	25	32
25	25	104
25	25	260
25	25	778
25	25	780
25	25	802
25	25	1073
25	25	1358
26	26	1
26	26	32
26	26	47
26	26	50
26	26	69
26	26	318
26	26	356
26	26	589
26	26	778
26	26	858
26	26	1198
26	26	1527
26	26	1732
26	26	1884
26	26	2329
26	26	2355
26	26	2542
26	26	2571
26	26	2692
26	26	2858
26	26	2959
26	26	3114
26	26	3275
26	26	3744
26	26	4011
26	26	4019
26	26	4226
26	26	4306
26	26	4776
26	26	4865
26	26	4979
26	26	5110
26	26	5218
26	26	5418
26	26	5608
26	26	5952
26	26	6016
26	26	6867
26	26	6874
26	26	7323
26	26	7445
26	26	8665
26	26	8798
26	26	8961
26	26	27831
26	26	31878
26	26	32587
26	26	33794
26	26	36529
26	26	38061
26	26	41997
26	26	44191
26	26	44195
26	26	44199
26	26	46976
26	26	47610
26	26	48516
26	26	48780
26	26	49272
26	26	49530
26	26	50872
26	26	51662
26	26	52604
26	26	52952
26	26	53129
26	26	54286
26	26	55247
26	26	58559
26	26	59369
26	26	59784
26	26	60684
26	26	62849
26	26	65514
26	26	73587
26	26	82459
26	26	92259
27	27	50
27	27	73
